poiid,created_time,created_date,id,text,source,user_id,user_location,lat_poi,lng_poi,lat_event,lng_event,category1,category2
B2094653D26AAAFB489F,Fri Nov 08 21:11:10 +0800 2013,Fri Nov 08 2013,3642471194196720,_________________________________[__][__][__] ____:http://t.cn/z852qL8,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2617790785,__ __,22.566601,114.053841,22.566601,114.053841,Bus Station,Travel
B2094757D064A5F5419C,Fri Nov 08 21:13:46 +0800 2013,Fri Nov 08 2013,3642471860961650,____________________________________________ ____:http://t.cn/z8AoMWg,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",3122197661,__ ___,22.52268,114.063881,22.52268,114.063881,Fast food,Food/Drinks
B2094653D26EA7F44698,Fri Nov 08 21:13:50 +0800 2013,Fri Nov 08 2013,3642471869351810,______211[_][_] __#___________# http://t.cn/zHeiZ0w,"<a href=""http://app.weibo.com/t/feed/3MEMXR"" rel=""nofollow"">______K-Touch</a>",2604694911,__,22.53605,114.05777,22.53605,114.05777,Five star hotels,Travel
B2094757D068A5F9419A,Fri Nov 08 21:14:00 +0800 2013,Fri Nov 08 2013,3642471919693600,___________________ ____:http://t.cn/z8A5CYi,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1758978837,__ __,22.539682,114.111122,22.539682,114.111122,Buffet,Food/Drinks
B2094757D068A5F9419A,Fri Nov 08 21:14:00 +0800 2013,Fri Nov 08 2013,3642471907107980,________ ____:http://t.cn/z8A5CYi,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2612485525,__ __,22.539682,114.111122,22.539682,114.111122,Buffet,Food/Drinks
B2094757D064A3FB469E,Fri Nov 08 21:14:27 +0800 2013,Fri Nov 08 2013,3642472033352670,___________[__] ____:http://t.cn/z8AjQm6,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1766796814,__ __,22.52690991,114.0246719,22.52690991,114.0246719,Unknowná,Others
B2094653D26CA2F44293,Fri Nov 08 21:14:42 +0800 2013,Fri Nov 08 2013,3642472095890070,[__][__][__]__________________________________________…… ____:http://t.cn/z8fIzIP,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1797308213,__ __,22.54208,114.11629,22.54208,114.11629,Outdoors,Outdoors/Sports
B2094653D26EA7F8459F,Fri Nov 08 21:15:02 +0800 2013,Fri Nov 08 2013,3642472171794840,#____# http://t.cn/zR0itbI ____:http://t.cn/z8LGuMb,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2120886414,__ __,22.54751,114.09346,22.54751,114.09346,Hotel chains,Travel
B2094757D06FA0FB419D,Fri Nov 08 21:15:03 +0800 2013,Fri Nov 08 2013,3642472175598190,_____-_____________________[__]__________[_] ____:http://t.cn/z8AbLOW,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",3191813590,__ __,22.5431534,114.1062393,22.5431534,114.1062393,Cafe,Food/Drinks
B2094652DB69A0FA4692,Fri Nov 08 21:15:15 +0800 2013,Fri Nov 08 2013,3642472225597680,_______________________1+1_[__]_________ ____:http://t.cn/z8vcIY8,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2204168661,__ __,22.5366,113.92916,22.5366,113.92916,Parks,Outdoors/Sports
B2094653D26EA3F9439B,Fri Nov 08 21:15:42 +0800 2013,Fri Nov 08 2013,3642472347991700,________#_______# _________________________________________________________________________ @______  ____:http://t.cn/z8AU81s,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2086647865,__ __,22.51685,113.935051,22.51685,113.935051,Mallsá,Shopping
B2094652DB69AAF9459C,Fri Nov 08 21:16:35 +0800 2013,Fri Nov 08 2013,3642472570073590,_____________ ____:http://t.cn/z8AVDF5,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2480368704,__ __,22.526251,113.989761,22.526251,113.989761,Life&Entertainment,Art/Entertainment
B2094652DB64A7F84899,Fri Nov 08 21:16:48 +0800 2013,Fri Nov 08 2013,3642472620283310,____ ____:http://t.cn/z8AVZKV,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1981338007,__ __,22.54495,114.01297,22.54495,114.01297,Supermarkets,Shopping
B2094653D26EA7F8459F,Fri Nov 08 21:17:10 +0800 2013,Fri Nov 08 2013,3642472716771270,#____# http://t.cn/zR0itbI_______ ____:http://t.cn/z8LGuMb,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2120886414,__ __,22.54751,114.09346,22.54751,114.09346,Hotel chains,Travel
B2094757D068A6F4489A,Fri Nov 08 21:17:55 +0800 2013,Fri Nov 08 2013,3642472897165360,_____ ____:http://t.cn/zQkJE7L,"<a href=""http://app.weibo.com/t/feed/4d8JpP"" rel=""nofollow"">__Galaxy SIII</a>",1760433563,__ __,22.55626197,114.0941728,22.55626197,114.0941728,Gymnasium,Outdoors/Sports
B2094653D26EA4FE459E,Fri Nov 08 21:18:12 +0800 2013,Fri Nov 08 2013,3642472968617600,[_]___! ____:http://t.cn/z8Abyno,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1761816257,__ __,22.54471,114.118889,22.54471,114.118889,Commercial Street,Shopping
B2094757D46AA5FF4093,Fri Nov 08 21:20:03 +0800 2013,Fri Nov 08 2013,3642473438081300,___…… ____:http://t.cn/zRlFLMf,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2948227071,__ __,22.52549,113.93242,22.52549,113.93242,Cantonese cuisine,Food/Drinks
B2094750DB6EABFB4599,Fri Nov 08 21:20:12 +0800 2013,Fri Nov 08 2013,3642473480033330,__________?__________ ____:http://t.cn/z8LD8oK,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3033700121,__ __,22.549541,114.127028,22.549541,114.127028,Residence,Home/Work
B2094653D26BA3FA4499,Fri Nov 08 21:20:41 +0800 2013,Fri Nov 08 2013,3642473601833010,______________________________[___][___][__][__] ____:http://t.cn/z8AHj8d,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2550715792,__ __,22.5172,114.063972,22.5172,114.063972,Bus Station,Travel
B2094757D068A6F4489A,Fri Nov 08 21:21:15 +0800 2013,Fri Nov 08 2013,3642473740273410,"___________,_________![__][__][__][__][__][__] ____:http://t.cn/zQkJE7L","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1996367521,__ __,22.55626197,114.0941728,22.55626197,114.0941728,Gymnasium,Outdoors/Sports
B2094757D064A3FC4792,Fri Nov 08 21:21:30 +0800 2013,Fri Nov 08 2013,3642473798602320,___________________ ____:http://t.cn/z8LaPhw,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2007955971,__ __,22.53782398,113.9336135,22.53782398,113.9336135,Unknowná,Others
B2094757D068A6F4489A,Fri Nov 08 21:22:04 +0800 2013,Fri Nov 08 2013,3642473936839890,@__ ____________[__][__]____…… ____:http://t.cn/zQkJE7L,"<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">____</a>",2656079791,__ __,22.55626197,114.0941728,22.55626197,114.0941728,Gymnasium,Outdoors/Sports
B2094652DB6AA2FA489B,Fri Nov 08 21:22:33 +0800 2013,Fri Nov 08 2013,3642474063302420,_______________2B___[_]___________________[___]___________[__]___ ____:http://t.cn/zQFOvpw,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2473695147,__ __,22.52334,113.9151,22.52334,113.9151,Cafe,Food/Drinks
B2094652DB6AA4FB4493,Fri Nov 08 21:22:59 +0800 2013,Fri Nov 08 2013,3642474176571830,15______________________________[__] ____:http://t.cn/z8AaVu6,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2200659314,__ __,22.50228,113.92338,22.50228,113.92338,Mallsá,Shopping
B2094757D068A1F5459C,Fri Nov 08 21:23:29 +0800 2013,Fri Nov 08 2013,3642474297827390,__________7___viva___9_____[_] ____:http://t.cn/z8AEVHJ,"<a href=""http://app.weibo.com/t/feed/4d8JpP"" rel=""nofollow"">__Galaxy SIII</a>",1447485115,__ __,22.53641931,114.0537432,22.53641931,114.0537432,Bars,Nightlife
B2094757D16BA1FB499E,Fri Nov 08 21:23:41 +0800 2013,Fri Nov 08 2013,3642474352364310,__________ ____:http://t.cn/z8AqfZM,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2644989503,__ __,22.535101,113.920219,22.535101,113.920219,Unknowná,Others
B2094757D16CA2F4469E,Fri Nov 08 21:23:48 +0800 2013,Fri Nov 08 2013,3642474381211990,___________________________________[__] ____:http://t.cn/z8LcLHr,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2007955971,__ __,22.53073294,113.9395173,22.53073294,113.9395173,Library,College/Organization
B2094652DB6AA4FB4493,Fri Nov 08 21:24:23 +0800 2013,Fri Nov 08 2013,3642474520170360,__________________ ____:http://t.cn/z8AaVu6,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2200659314,__ __,22.50228,113.92338,22.50228,113.92338,Mallsá,Shopping
B2094653D26BA3FB489B,Fri Nov 08 21:24:37 +0800 2013,Fri Nov 08 2013,3642474583097060,________________________________________ http://t.cn/zRlFJDX __#___# http://t.cn/zHeMaNn,"<a href=""http://app.weibo.com/t/feed/59zK0W"" rel=""nofollow"">Coolpad__</a>",2347905820,__ __,22.56134,113.97927,22.56134,113.97927,Bus Station,Travel
B2094653D26BA3FE419F,Fri Nov 08 21:24:39 +0800 2013,Fri Nov 08 2013,3642474595590970,25Km__________ ____:http://t.cn/z89Z4Tl,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1729866221,__,22.57172,114.07972,22.57172,114.07972,Bus Station,Travel
B2094653D26EA7F44698,Fri Nov 08 21:24:56 +0800 2013,Fri Nov 08 2013,3642474666449070,______ ____:http://t.cn/z8A98Qu,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2949068121,__ __,22.536051,114.05777,22.536051,114.05777,Five star hotels,Travel
B2094750D16AA2F44892,Fri Nov 08 21:25:16 +0800 2013,Fri Nov 08 2013,3642474755506970,_______ ____:http://t.cn/zQkVf9r,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1770861823,__ __,22.53672,114.025466,22.53672,114.025466,Othersá,Others
B2094757D06BA4F84099,Fri Nov 08 21:26:31 +0800 2013,Fri Nov 08 2013,3642475065133410,___‘____________[__][__][__][__] ____:http://t.cn/z8AQSXJ,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",2737766714,__ __,22.53652,114.0859375,22.53652,114.0859375,Hospitalá,Others
B2094653D26BA3FB489B,Fri Nov 08 21:26:35 +0800 2013,Fri Nov 08 2013,3642475086515920,________________________________________ http://t.cn/zRlFJDX __#___# http://t.cn/zHeMaNn,"<a href=""http://app.weibo.com/t/feed/59zK0W"" rel=""nofollow"">Coolpad__</a>",2347905820,__ __,22.56134,113.97927,22.56134,113.97927,Bus Station,Travel
B2094757D068A2FE4092,Fri Nov 08 21:27:21 +0800 2013,Fri Nov 08 2013,3642475279642860,____ ____:http://t.cn/z8AW8Xu,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1852385862,__ __,22.539595,113.992851,22.539595,113.992851,Jewellery,Shopping
B2094652DB69AAF84093,Fri Nov 08 21:28:13 +0800 2013,Fri Nov 08 2013,3642475489402850,red' ____:http://t.cn/zQDz7eR,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2387976817,__ __,22.52566,113.947227,22.52566,113.947227,Residence,Home/Work
B2094757D068A6F4489A,Fri Nov 08 21:29:30 +0800 2013,Fri Nov 08 2013,3642475820826540,________Low_CBA________ ____:http://t.cn/zQkJE7L,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1738170600,__ __,22.556261,114.09417,22.556261,114.09417,Gymnasium,Outdoors/Sports
B2094757D068A5F9419A,Fri Nov 08 21:30:00 +0800 2013,Fri Nov 08 2013,3642475942071400,______ ____:http://t.cn/z8A5CYi,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1373790443,__ __,22.539682,114.111122,22.539682,114.111122,Buffet,Food/Drinks
B2094757D06BA4F84099,Fri Nov 08 21:30:55 +0800 2013,Fri Nov 08 2013,3642476164575550,____________[__][__][__] ____:http://t.cn/z8AQSXJ,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",3209353507,__ __,22.53652,114.085938,22.53652,114.085938,Hospitalá,Others
B2094653D26AAAFB419D,Fri Nov 08 21:31:19 +0800 2013,Fri Nov 08 2013,3642476268812060,___________ ____:http://t.cn/zQkagCP,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2067275397,__ __,22.552629,114.150963,22.552629,114.150963,Bus Station,Travel
B2094757D068A6F4489A,Fri Nov 08 21:32:28 +0800 2013,Fri Nov 08 2013,3642476558926270,#CBA________#___________________________________________“__”____________ ____:http://t.cn/zQkJE7L,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1741649093,__ ___,22.556261,114.09417,22.556261,114.09417,Gymnasium,Outdoors/Sports
B2094652DB64A0FE409E,Fri Nov 08 21:33:11 +0800 2013,Fri Nov 08 2013,3642476738812160,____[__] ____:http://t.cn/z8AVBrD,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2165830075,__ __,22.51363,114.050591,22.51363,114.050591,Residence,Home/Work
B2094757D068A6F4489A,Fri Nov 08 21:33:16 +0800 2013,Fri Nov 08 2013,3642476755941170,2013_2014______________________________120_67_____________(^_^)_ ____:http://t.cn/zQkJE7L,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1800432101,__ __,22.55626197,114.0941728,22.55626197,114.0941728,Gymnasium,Outdoors/Sports
B2094757D064A3FC4792,Fri Nov 08 21:33:52 +0800 2013,Fri Nov 08 2013,3642476919290010,______________________________ ____:http://t.cn/z8LaPhw,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2643913654,__ __,22.53782398,113.9336135,22.53782398,113.9336135,Unknowná,Others
B2094653D26AA7FE449A,Fri Nov 08 21:34:19 +0800 2013,Fri Nov 08 2013,3642477019656750,____ ______ _________ ____:http://t.cn/z8qzvyb,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1923641127,__ __,22.52415,114.07544,22.52415,114.07544,Buildings,Others
B2094652DB64A4F94798,Fri Nov 08 21:35:15 +0800 2013,Fri Nov 08 2013,3642477259262320,_______________________[__][__][__][__][__] ____:http://t.cn/z8AgsGw,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2150346884,__ __,22.53466,114.079422,22.53466,114.079422,Squares,Outdoors/Sports
B2094652DB69A2FE4599,Fri Nov 08 21:35:28 +0800 2013,Fri Nov 08 2013,3642477313636560,_________________________________________________…… ____:http://t.cn/zQkY1FY,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1632002821,__ __,22.5846,113.97632,22.5846,113.97632,Colleges&Universities,College/Organization
B2094653D26BA3F4409E,Fri Nov 08 21:38:09 +0800 2013,Fri Nov 08 2013,3642477992555490,_________________________________…… ____:http://t.cn/zHeBTBu,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2845288212,__ __,22.5319,114.02978,22.5319,114.02978,Bus Station,Travel
B2094757D068A6F4489A,Fri Nov 08 21:38:45 +0800 2013,Fri Nov 08 2013,3642478148642060,________________ ____:http://t.cn/zQkJE7L,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1796678380,__ __,22.55626197,114.0941728,22.55626197,114.0941728,Gymnasium,Outdoors/Sports
B2094757D068A6F4489A,Fri Nov 08 21:38:52 +0800 2013,Fri Nov 08 2013,3642478169186950,______ ____:http://t.cn/zQkJE7L,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1922405354,__ __,22.556261,114.09417,22.556261,114.09417,Gymnasium,Outdoors/Sports
B2094757D06FA3FF4899,Fri Nov 08 21:38:58 +0800 2013,Fri Nov 08 2013,3642478194103020,________ ____ ________ ______________________ ____:http://t.cn/z8AtvGj,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1841100427,__ __,22.534208,114.053703,22.534208,114.053703,Mallsá,Shopping
B2094757D068A6F4489A,Fri Nov 08 21:39:07 +0800 2013,Fri Nov 08 2013,3642478227660570,_______ ______________ ____:http://t.cn/zQkJE7L,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1808469550,__ __,22.55626197,114.0941728,22.55626197,114.0941728,Gymnasium,Outdoors/Sports
B2094653D26BA3FF489B,Fri Nov 08 21:39:10 +0800 2013,Fri Nov 08 2013,3642478240935890,[_]________ ____:http://t.cn/z8AjMjg,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1659349714,__ __,22.56458,114.05498,22.56458,114.05498,Bus Station,Travel
B2094757D16BAAFE4598,Fri Nov 08 21:39:34 +0800 2013,Fri Nov 08 2013,3642478345111460,[_][__][__][__][__] ____:http://t.cn/zRlsq0g,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2684158843,__ __,22.50190926,113.9233627,22.50190926,113.9233627,Dessert,Food/Drinks
B2094757D068A2F94893,Fri Nov 08 21:40:18 +0800 2013,Fri Nov 08 2013,3642478529971460,___get√_______ink D 2.0_[___] ____:http://t.cn/zTX6B19,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1269937353,__ __,22.53122169,113.9698774,22.53122169,113.9698774,Mallsá,Shopping
B2094757D76DA7F9409F,Fri Nov 08 21:40:32 +0800 2013,Fri Nov 08 2013,3642478592898860,__________________________________ ____:http://t.cn/zRMhvPC,"<a href=""http://app.weibo.com/t/feed/4BB1vC"" rel=""nofollow"">____2A</a>",2779285691,__ __,22.5664,114.11301,22.5664,114.11301,Hotpot,Food/Drinks
B2094652DB65A4FA4498,Fri Nov 08 21:42:03 +0800 2013,Fri Nov 08 2013,3642478978854230,#____#_____ http://t.cn/zRpJ2Tu ____:http://t.cn/z8ya51t,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2785104985,__ __,22.56428,114.108513,22.56428,114.108513,Buildings,Others
B2094653D26DAAF9439D,Fri Nov 08 21:42:19 +0800 2013,Fri Nov 08 2013,3642479037233950,_297_45_ S M___ ____:http://t.cn/z8AxxOB,"<a href=""http://app.weibo.com/t/feed/15mWgo"" rel=""nofollow"">____G3_</a>",2599345961,__ __,22.54895,114.12318,22.54895,114.12318,Fourástar hotels,Travel
B2094757D16DA2FD4893,Fri Nov 08 21:43:26 +0800 2013,Fri Nov 08 2013,3642479323033590,______________________________________________ ____:http://t.cn/z8AMDn5,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1947683794,__,22.60602,113.972618,22.60602,113.972618,Bath&Massage,Shopping
B2094653D26FA7F8489A,Fri Nov 08 21:43:50 +0800 2013,Fri Nov 08 2013,3642479419524140,________________________________[_][_] ____:http://t.cn/z8AUr4x,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3440709760,__ __,22.54642526,114.1191847,22.54642526,114.1191847,Commercial Street,Shopping
B2094652DB69A1FF4599,Fri Nov 08 21:44:05 +0800 2013,Fri Nov 08 2013,3642479490845020,________@_____ ___________________________________________logo_________[__][__]_______________[__][__]_______________________[__][__] ____:http://t.cn/z8LLn3i,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2672582841,__ __,22.54476,113.937271,22.54476,113.937271,Industrial parks,Home/Work
B2094757D068A6F4489A,Fri Nov 08 21:44:12 +0800 2013,Fri Nov 08 2013,3642479511821040,____________ ____:http://t.cn/zQkJE7L,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2001725097,__ __,22.556261,114.09417,22.556261,114.09417,Gymnasium,Outdoors/Sports
B2094757D068A6F4489A,Fri Nov 08 21:44:16 +0800 2013,Fri Nov 08 2013,3642479524407070,#CBA________#_____2013-2014CBA_________________________120_67______________[__][__][__] ____:http://t.cn/zQkJE7L,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1741649093,__ ___,22.556261,114.09417,22.556261,114.09417,Gymnasium,Outdoors/Sports
B2094757D06FA3FF4899,Fri Nov 08 21:44:19 +0800 2013,Fri Nov 08 2013,3642479549578500,___________18666106690 ____:http://t.cn/zHec1xt,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1819223605,__,22.534208,114.053703,22.534208,114.053703,Mallsá,Shopping
B2094757D068A4FF459A,Fri Nov 08 21:44:23 +0800 2013,Fri Nov 08 2013,3642479553178670,_311_40_ ____ ____:http://t.cn/z8AbncO,"<a href=""http://app.weibo.com/t/feed/15mWgo"" rel=""nofollow"">____G3_</a>",2599345961,__ __,22.54718846,114.1214381,22.54718846,114.1214381,Mallsá,Shopping
B2094653D26DAAF9439D,Fri Nov 08 21:45:10 +0800 2013,Fri Nov 08 2013,3642479758508020,_301_35 _ __________[__] ____:http://t.cn/z8AxxOB,"<a href=""http://app.weibo.com/t/feed/15mWgo"" rel=""nofollow"">____G3_</a>",2599345961,__ __,22.54895,114.12318,22.54895,114.12318,Fourástar hotels,Travel
B2094757D068A1FE439C,Fri Nov 08 21:45:53 +0800 2013,Fri Nov 08 2013,3642479947680220,___________________________________[__] ____:http://t.cn/z8AMIgK,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1939201017,__ __,22.569122,114.13707,22.569122,114.13707,Mallsá,Shopping
B2094653D268A1FA4399,Fri Nov 08 21:46:02 +0800 2013,Fri Nov 08 2013,3642479972646380,_______________________________________________________ ____:http://t.cn/zQFp5kq,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1826786967,__ __,22.54063,113.91445,22.54063,113.91445,Residence,Home/Work
B2094757D068A1FE439C,Fri Nov 08 21:46:19 +0800 2013,Fri Nov 08 2013,3642480039974650,____Q623164601 ____:http://t.cn/z8AMIgK,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",3814485331,__ __,22.569122,114.13707,22.569122,114.13707,Mallsá,Shopping
B2094652DB64A7F44692,Fri Nov 08 21:46:34 +0800 2013,Fri Nov 08 2013,3642480111070530,_____________…_____________ ____:http://t.cn/zQDPOHD,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",3771385801,__ __,22.527769,114.065857,22.527769,114.065857,Residence,Home/Work
B2094757D165A5FE449C,Fri Nov 08 21:47:04 +0800 2013,Fri Nov 08 2013,3642480241342480,_______________________________________________________________________________________________________________ ____:http://t.cn/zQgFawc,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1899768155,__ __,22.57123,114.130066,22.57123,114.130066,Unknowná,Others
B2094653D26BA3FA4499,Fri Nov 08 21:47:43 +0800 2013,Fri Nov 08 2013,3642480396564910,__________________@__77_____ @Fancy____ @IC_Kam_ @____Darling_Jessic @jenny-Y-____ @miumiu______ ____:http://t.cn/z8AHj8d,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",1919492402,__ __,22.5172,114.06397,22.5172,114.06397,Bus Station,Travel
B2094757D069A1F8459C,Fri Nov 08 21:47:48 +0800 2013,Fri Nov 08 2013,3642480416807650,_______[_][_][_][_][_][_][_][_] ____:http://t.cn/zHeankk,"<a href=""http://app.weibo.com/t/feed/20zFsY"" rel=""nofollow"">HTC One SU</a>",2806319512,__ __,22.54224968,113.9217682,22.54224968,113.9217682,Othersá,Others
B2094653D26EA0FF4999,Fri Nov 08 21:47:51 +0800 2013,Fri Nov 08 2013,3642480429865760,___ __#______(____)# http://t.cn/zHe1pnh,"<a href=""http://app.weibo.com/t/feed/1q9UAv"" rel=""nofollow"">__S820·___</a>",3203313485,__ __,22.54826,114.08677,22.54826,114.08677,Commercial Street,Shopping
B2094653D268A6F5419B,Fri Nov 08 21:47:58 +0800 2013,Fri Nov 08 2013,3642480467882990,________ ____:http://t.cn/z8bWWXV,"<a href=""http://app.weibo.com/t/feed/2x24P5"" rel=""nofollow"">MEIZU MX2</a>",3024073921,__ __,22.58722,114.13287,22.58722,114.13287,Residence,Home/Work
B2094653D26AABFF4593,Fri Nov 08 21:48:20 +0800 2013,Fri Nov 08 2013,3642480559915640,________________________ ____:http://t.cn/z8tyFOZ,"<a href=""http://app.weibo.com/t/feed/5SqALW"" rel=""nofollow"">MEIZU MX3</a>",2527687377,__,22.53499,114.08265,22.53499,114.08265,Bus Station,Travel
B2094757D06FA1FD439C,Fri Nov 08 21:48:24 +0800 2013,Fri Nov 08 2013,3642480564110740,@____Dancer ___ ______________ ____:http://t.cn/z8ASQve,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1927531907,__ __,22.54548281,114.1182423,22.54548281,114.1182423,Mallsá,Shopping
B2094757D068ABFF469D,Fri Nov 08 21:49:17 +0800 2013,Fri Nov 08 2013,3642480790649920,_________________10____4____ ____:http://t.cn/z8AJbX8,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2282320164,__ __,22.58383,114.117134,22.58383,114.117134,Subway,Travel
B2094653D26AAAFB419E,Fri Nov 08 21:49:33 +0800 2013,Fri Nov 08 2013,3642480854028970,______ _ ____:http://t.cn/z8LPdET,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3605554464,__ __,22.5481,114.13101,22.5481,114.13101,Bus Station,Travel
B2094653D26FA1FC469A,Fri Nov 08 21:50:08 +0800 2013,Fri Nov 08 2013,3642481004060850,__________________________________________________[_][_]@______971 @_____ @____ @____ @____  ____:http://t.cn/z8XMf3N,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1045599163,__ __,22.52667,114.056793,22.52667,114.056793,Furniture&Materials,Shopping
B2094750D56EA0F4439F,Fri Nov 08 21:50:19 +0800 2013,Fri Nov 08 2013,3642481046222530,Moda______________________sales_____HongKong__sales[__] ____:http://t.cn/zHe949J,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1897940917,__ __,22.556313,114.096008,22.556313,114.096008,Unknowná,Others
