poiid,created_time,id,text,source,user_id,user_location,lat_poi,lng_poi,lat_event,lng_event,category1,category2
B2094653D269A4FC459C,Fri Aug 30 20:15:37 +0800 2013,3617090076478120,____:#______# http://t.cn/z8b2paj,"<a href=""http://app.weibo.com/t/feed/6SFgyO"" rel=""nofollow"">__Ascend__</a>",1961772723,__ __,22.53619,114.02606,22.53619,114.02606,Subway,Travel
B2094653D26CAAFD419C,Fri Aug 30 20:16:13 +0800 2013,3617090219300670,___ ____:http://t.cn/z8bAshz,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",3149017844,__ __,22.54189,114.04194,22.54189,114.04194,Hospitalá,Others
B2094757DA6CA5F4469F,Fri Aug 30 20:18:04 +0800 2013,3617090684972290,[__]__________________… ____:http://t.cn/z8LlNdX,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1766196167,__ __,22.51729,113.936203,22.51729,113.936203,Western restaurants,Food/Drinks
B2094652DB69A0FB449C,Fri Aug 30 20:18:38 +0800 2013,3617090823219750,______________ ____:http://t.cn/z8b21dg,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1937153985,__ __,22.53133,113.929764,22.53133,113.929764,Residence,Home/Work
B2094653D26FABFC4692,Fri Aug 30 20:19:46 +0800 2013,3617091120812990,_____________________________________ ____:http://t.cn/zQePezB,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2233262320,__ __,22.54201,114.11446,22.54201,114.11446,Chinese restaurants,Food/Drinks
B2094653D26AABF54792,Fri Aug 30 20:20:14 +0800 2013,3617091238277090,__________________ ____:http://t.cn/z8USGc6,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",2100109775,__ __,22.55056,114.13535,22.55056,114.13535,Bus Station,Travel
B2094757D76EA1F94792,Fri Aug 30 20:21:39 +0800 2013,3617091594864630,___________________________________________________________________ _____________________________  [__] ____:http://t.cn/z8Aeq2I,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1845830244,__ __,22.55128,114.10989,22.55128,114.10989,Bakery,Food/Drinks
B2094652DB65A0FD4693,Fri Aug 30 20:27:17 +0800 2013,3617093004385100,_________________________… ____:http://t.cn/z8L3by5,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1857017440,__ __,22.57456,114.06394,22.57456,114.06394,Residence,Home/Work
B2094653D26AA3FE4899,Fri Aug 30 20:27:27 +0800 2013,3617093050023240,_____ ____:http://t.cn/z8UOIjg,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2598225362,__ __,22.5359,114.08409,22.5359,114.08409,KTV,Nightlife
B2094653D26EA7FD479F,Fri Aug 30 20:27:57 +0800 2013,3617093171973580,___.....___________________.......____________ ____:http://t.cn/zQFNIpy,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1618539347,__ __,22.56925,114.13784,22.56925,114.13784,Mallsá,Shopping
B2094653D26EA1F94493,Fri Aug 30 20:28:13 +0800 2013,3617093238535230,[__][__][__][__][__][__][__]@____One ____:http://t.cn/z8bL8bO,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2732210075,__ __,22.56532,114.12218,22.56532,114.12218,Residence,Home/Work
B2094653D26AABF54792,Fri Aug 30 20:29:57 +0800 2013,3617093688199880,_________________________________ ____:http://t.cn/z8USGc6,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",2100109775,__ __,22.55056,114.13535,22.55056,114.13535,Bus Station,Travel
B2094652DB65A4F8419A,Fri Aug 30 20:30:16 +0800 2013,3617093754836440,____4_ _[_][__]___ ____:http://t.cn/z8Aqw8u,"<a href=""http://app.weibo.com/t/feed/6Df7i5"" rel=""nofollow"">____2S</a>",2141961882,__ __,22.55859,114.10495,22.55859,114.10495,Used cars,Shopping
B2094653D26EA1F94493,Fri Aug 30 20:30:43 +0800 2013,3617093867729550,_……________________……@-___ @TI________ @-_-_-_- ____:http://t.cn/z8bL8bO,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2732210075,__ __,22.56532,114.12218,22.56532,114.12218,Residence,Home/Work
B2094653D269A4FC449D,Fri Aug 30 20:31:53 +0800 2013,3617094174348150,_______________ ____:http://t.cn/z8by7ss,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1782431281,__ __,22.53337,114.0276,22.53337,114.0276,Othersá,Others
B2094653D26EA1F4459A,Fri Aug 30 20:32:13 +0800 2013,3617094254056340,_____________________ ____:http://t.cn/z8AYZqn,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1806266024,__ __,22.55743,114.10273,22.55743,114.10273,Hotpot,Food/Drinks
B2094652DB64A5F5419A,Fri Aug 30 20:33:49 +0800 2013,3617094656789180,"_________,______________2-3_________,_________,_____,__20-30____,_________,________________,___________,________,____________________65_/_ http://t.cn/z8byGMH","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1898698717,__ __,22.530979,114.07785,22.530979,114.07785,Residence,Home/Work
B2094653D26EA0F5459D,Fri Aug 30 20:34:05 +0800 2013,3617094715754000,________ ____:http://t.cn/z8U6vpW,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1450012335,__ __,22.55471,114.10869,22.55471,114.10869,Buildings,Others
B2094757D468A1FD429C,Fri Aug 30 20:39:46 +0800 2013,3617096150247940,____365__24_____________________@____ _____[___] ____:http://t.cn/z8byEzp,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2350077624,__ __,22.567841,114.043343,22.567841,114.043343,Cantonese cuisine,Food/Drinks
B2094653D26AA1F94998,Fri Aug 30 20:39:50 +0800 2013,3617096162832890,____________________________________ ____:http://t.cn/zQe2YtT,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1871733714,__ __,22.52548,114.054871,22.52548,114.054871,Gate,Others
B2094757DB64A7F54799,Fri Aug 30 20:40:15 +0800 2013,3617096280300170,_____________________________……… ____:http://t.cn/z8byCiS,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1783291297,__ __,22.5184,113.935997,22.5184,113.935997,Hotpot,Food/Drinks
B2094653D26EA0FD429D,Fri Aug 30 20:41:23 +0800 2013,3617096552731580,____ ________ ____ ____ ____________ ____:http://t.cn/z8AqSHU,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2373884914,___ __,22.53966,114.116768,22.53966,114.116768,Buildings,Others
B2094757DA6EA4FA4499,Fri Aug 30 20:41:49 +0800 2013,3617096661090380,_____……[__] ____:http://t.cn/z8byDpN,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1859424450,__ __,22.53323,114.056829,22.53323,114.056829,Zhejiang cuisine,Food/Drinks
B2094653D26FA4FE419E,Fri Aug 30 20:43:53 +0800 2013,3617097181760270,_____M1___________________________________________________13169930766 ____:http://t.cn/z8bUARh,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",3158304383,__ __,22.53941,114.105812,22.53941,114.105812,Sea food,Food/Drinks
B2094653D26CA5FF4393,Fri Aug 30 20:44:14 +0800 2013,3617097278250300,__________a little bit busy____________ ____:http://t.cn/z8bULDJ,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1838271262,__ __,22.54825,114.086372,22.54825,114.086372,Children's products,Shopping
B2094653D26BA2F94593,Fri Aug 30 20:47:27 +0800 2013,3617098087929300,_______________[__][__][__] ____:http://t.cn/zQVkJaK,"<a href=""http://app.weibo.com/t/feed/33t8Wy"" rel=""nofollow"">HTC Phone</a>",3189605004,__ __,22.54294,114.08887,22.54294,114.08887,Bus Station,Travel
B2094652DB64A5F5419A,Fri Aug 30 20:47:39 +0800 2013,3617098138000740,_______[__] ____:http://t.cn/z8byGMH,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1898698717,__ __,22.530979,114.07785,22.530979,114.07785,Residence,Home/Work
B2094653D26AA5FE4693,Fri Aug 30 20:48:10 +0800 2013,3617098255279890,_________________________[_] ____:http://t.cn/z8bU9Ea,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1763327764,__ __,22.48678,113.91426,22.48678,113.91426,Industrial parks,Home/Work
B2094652DB64A5F5419A,Fri Aug 30 20:49:25 +0800 2013,3617098574586160,_______[__] ____:http://t.cn/z8byGMH,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1898698717,__ __,22.530979,114.07785,22.530979,114.07785,Residence,Home/Work
B2094652DB64A5F5419A,Fri Aug 30 20:51:39 +0800 2013,3617099136210030,_______[__] ____:http://t.cn/z8byGMH,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1898698717,__ __,22.530979,114.07785,22.530979,114.07785,Residence,Home/Work
B2094653D26DA7FA419E,Fri Aug 30 20:52:32 +0800 2013,3617099354648550,______________ ____:http://t.cn/zQexBgf,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2175806394,__ __,22.54619,114.134613,22.54619,114.134613,Buildings,Others
B2094652DB64A5F5419A,Fri Aug 30 20:52:52 +0800 2013,3617099438554170,_______[__] ____:http://t.cn/z8byGMH,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1898698717,__ __,22.530979,114.07785,22.530979,114.07785,Residence,Home/Work
B2094652DB64A5F5419A,Fri Aug 30 20:54:09 +0800 2013,3617099773882540,_______[__] ____:http://t.cn/z8byGMH,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1898698717,__ __,22.530979,114.07785,22.530979,114.07785,Residence,Home/Work
B2094652DB6BABFB4392,Fri Aug 30 20:55:36 +0800 2013,3617100129788680,_________________________________________[__][__] ____:http://t.cn/zHFTfaB,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2406391405,__ __,22.5915,114.13675,22.5915,114.13675,Residence,Home/Work
B2094652DB64A0FC429B,Fri Aug 30 20:57:05 +0800 2013,3617100512267840,__________……__538 ____:http://t.cn/z8b4ICP,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",3637026720,__ __,22.51889,114.050323,22.51889,114.050323,Residence,Home/Work
B2094652DB6AAAF94098,Fri Aug 30 20:57:45 +0800 2013,3617100679779490,_______________________ ____:http://t.cn/z8AH91L,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2178446832,__ __,22.48701,113.92469,22.48701,113.92469,Sea food,Food/Drinks
B2094757D565ABFE4193,Fri Aug 30 20:58:00 +0800 2013,3617100742707300,__________________________ ________ ___________ ____:http://t.cn/z8bwBFT,"<a href=""http://app.weibo.com/t/feed/15mWgo"" rel=""nofollow"">____G3_</a>",2813850214,__ __,22.56635525,114.1420454,22.56635525,114.1420454,Fast food,Food/Drinks
B2094750D36FA4FE419D,Fri Aug 30 20:58:11 +0800 2013,3617100784959370,__________[__][__][__] ____:http://t.cn/z8LCHg0,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2106071911,__ __,22.526411,113.929199,22.526411,113.929199,Food,Food/Drinks
B2094653D26AABF5499C,Fri Aug 30 21:02:29 +0800 2013,3617101870981940,_________ ____:http://t.cn/z8UKGHF,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2449189641,__ __,22.54468,114.05389,22.54468,114.05389,Bus Station,Travel
B2094652DB64A7FD4099,Fri Aug 30 21:02:30 +0800 2013,3617101870981500,________________________________________________________________13632837384! ____:http://t.cn/z8b4BGk,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2448821851,__ __,22.5343,114.009,22.5343,114.009,Restaurant,Food/Drinks
B2094653D26FAAF9419F,Fri Aug 30 21:05:59 +0800 2013,3617102747567760,____ ____:http://t.cn/z8L8kK8,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2949172751,__ ___,22.517679,113.91745,22.517679,113.91745,Outdoors,Outdoors/Sports
B2094652DB64AAF94698,Fri Aug 30 21:06:23 +0800 2013,3617102852780270,_______[_] ____:http://t.cn/z8bbbwa,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1910755403,__,22.533421,114.026459,22.533421,114.026459,Korean cuisine,Food/Drinks
B2094652DB65A0FD489A,Fri Aug 30 21:07:05 +0800 2013,3617103019692820,_______________________________________________ ____:http://t.cn/z8272Da,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2767046232,__ __,22.566851,114.058838,22.566851,114.058838,Hospitalá,Others
B2094652DB64A6FB4193,Fri Aug 30 21:09:15 +0800 2013,3617103574165810,______[_][_][_][_] ____:http://t.cn/z8bbKiW,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2881970883,__ __,22.53968,114.082733,22.53968,114.082733,Buildings,Others
B2094652DB64A1FA489D,Fri Aug 30 21:14:42 +0800 2013,3617104945607250,_____________216_________ _______A__ ______ ____:http://t.cn/z8AXqD0,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",3199191933,__ __,22.52387,114.05307,22.52387,114.05307,Residence,Home/Work
B2094652DB69A2FF419C,Fri Aug 30 21:14:48 +0800 2013,3617104961617960,____[__] ____:http://t.cn/zQeGF1F,"<a href=""http://app.weibo.com/t/feed/5sbFTP"" rel=""nofollow"">________</a>",2129412843,__ ___,22.62596,113.94033,22.62596,113.94033,Training institutions,College/Organization
B2094757D065A3F44592,Fri Aug 30 21:15:49 +0800 2013,3617105226715610,___________ ____:http://t.cn/z8AYVpm,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",215450890,__,22.53643036,113.97612,22.53643036,113.97612,Western restaurants,Food/Drinks
B2094653D26EA5FC449B,Fri Aug 30 21:17:02 +0800 2013,3617105536933580,________ ____:http://t.cn/z8bGG74,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2030952627,__ __,22.5369,114.119637,22.5369,114.119637,Japanese cuisine,Food/Drinks
B2094652DB69ABF44099,Fri Aug 30 21:20:23 +0800 2013,3617106367402900,________...__MM_______ ____:http://t.cn/z8AKJh7,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1866863907,__ __,22.51679,113.936317,22.51679,113.936317,Chinese restaurants,Food/Drinks
B2094652DB6AA3F94292,Fri Aug 30 21:21:24 +0800 2013,3617106635921610,____________[_] __#____# http://t.cn/zHeQ62k,"<a href=""http://app.weibo.com/t/feed/QzHlU"" rel=""nofollow"">__Xperia Z L36h</a>",2071514673,__ __,22.53167,113.92207,22.53167,113.92207,Residence,Home/Work
B2094757DA6CAAFB409A,Fri Aug 30 21:26:37 +0800 2013,3617107940059440,#____#_____ http://t.cn/z8AUNgg ____:http://t.cn/z82CUDW,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3756183754,__,22.51343194,114.0556258,22.51343194,114.0556258,Cafe,Food/Drinks
B2094653D26DA3FB4792,Fri Aug 30 21:27:33 +0800 2013,3617108175143850,#_____#____________________… ____:http://t.cn/zQgeQie,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1676921117,__ __,22.523911,114.043022,22.523911,114.043022,Residence,Home/Work
B2094757D069A1FF4798,Fri Aug 30 21:29:27 +0800 2013,3617108653003510,____ ____:http://t.cn/zQk0A0X,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1744036617,__ __,22.541531,114.036781,22.541531,114.036781,Chinese restaurants,Food/Drinks
B2094652DB64A0F84393,Fri Aug 30 21:30:11 +0800 2013,3617108833290120,#____#______ http://t.cn/z8AUNgg ____:http://t.cn/z8bzUoH,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2756175535,__ __,22.50938,114.055344,22.50938,114.055344,Residence,Home/Work
B2094752D26BAAFF429B,Fri Aug 30 21:33:02 +0800 2013,3617109559358300,_____________________________________________________________[__]______________...[__]@_____ ____:http://t.cn/zHeI1Kq,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1772494855,__,22.533646,114.053452,22.533646,114.053452,Unknowná,Others
B2094653D26CA4FA4692,Fri Aug 30 21:34:08 +0800 2013,3617109835836990,_______[__][__][__][__][__]@___  ____:http://t.cn/z8bqnfy,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1748782544,__ __,22.533039,114.07061,22.533039,114.07061,Residence,Home/Work
B2094757D068A5FD429B,Fri Aug 30 21:34:34 +0800 2013,3617109936943050,_______________#_______# _ ____:http://t.cn/z8Aunpl,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",3049734685,__ __,22.51597,113.93692,22.51597,113.93692,Cinema,Art/Entertainment
B2094757DA6AA0FC449D,Fri Aug 30 21:36:31 +0800 2013,3617110427387300,[__][__] ____:http://t.cn/z8ACf3H,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",3271718404,__ __,22.545504,114.086227,22.545504,114.086227,Cinema,Art/Entertainment
B2094757D06BA1FA439A,Fri Aug 30 21:38:17 +0800 2013,3617110871627430,_______ ____:http://t.cn/zHe6tnm,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1293961531,__ ___,22.52434,113.927948,22.52434,113.927948,Mallsá,Shopping
B2094757D16AA0FE469A,Fri Aug 30 21:38:45 +0800 2013,3617110993669240,________[_] ____:http://t.cn/z8L7wBR,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1745374710,__ __,22.535971,114.036987,22.535971,114.036987,Hotel chains,Travel
B2094652DB65A7F44893,Fri Aug 30 21:39:57 +0800 2013,3617111291540970,____ ____:http://t.cn/zQeyMQd,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3748914622,__,22.55109,114.11278,22.55109,114.11278,Specialty restaurants,Food/Drinks
B2094652DB64AAFC4599,Fri Aug 30 21:41:48 +0800 2013,3617111756253200,___:G_ys333_ ____:http://t.cn/z8LYxWR,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",3739819861,__ __,22.52565,114.0296,22.52565,114.0296,Residence,Home/Work
B2094652DB64A6FF4592,Fri Aug 30 21:43:04 +0800 2013,3617112084045200,_____________[___] ____:http://t.cn/z8A4rwZ,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2873298653,__ __,22.539289,114.078491,22.539289,114.078491,Buildings,Others
B2094751D56CA0FE4793,Fri Aug 30 21:43:16 +0800 2013,3617112121635940,First Try. delicious #__##_____# ____:http://t.cn/z8U2nDc,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3752844171,__,22.523166,114.059906,22.523166,114.059906,Hotpot,Food/Drinks
B2094652DB64A1FA429E,Fri Aug 30 21:47:15 +0800 2013,3617113128444030,___2____@___ @OurHome______ ____:http://t.cn/z8LdqOp,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2275885714,__ __,22.52444,114.05603,22.52444,114.05603,Residence,Home/Work
B2094652DB64AAFC4599,Fri Aug 30 21:48:22 +0800 2013,3617113408958020,___:G_ys333_ ____:http://t.cn/z8LYxWR,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",3739819861,__ __,22.52565,114.0296,22.52565,114.0296,Residence,Home/Work
B2094652DB64A0FC4593,Fri Aug 30 21:48:23 +0800 2013,3617113413331050,______________________________________________! ____:http://t.cn/z8btwzi,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2903223983,__ __,22.51751,114.05107,22.51751,114.05107,Residence,Home/Work
B2094652DB64AAFC4599,Fri Aug 30 21:49:19 +0800 2013,3617113652249460,___:G_ys333_ ____:http://t.cn/z8LYxWR,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",3739819861,__ __,22.52565,114.0296,22.52565,114.0296,Residence,Home/Work
B2094652DB64AAFC4599,Fri Aug 30 21:50:02 +0800 2013,3617113828602420,___:G_ys333_ ____:http://t.cn/z8LYxWR,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",3739819861,__ __,22.52565,114.0296,22.52565,114.0296,Residence,Home/Work
B2094652DB6AABFC489C,Fri Aug 30 21:51:00 +0800 2013,3617114067948080,..._______________________.______________.____________________._____. ____:http://t.cn/z8btIZd,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2365880823,__ __,22.50855,113.93333,22.50855,113.93333,Residence,Home/Work
B2094652DB65A7F44893,Fri Aug 30 21:52:59 +0800 2013,3617114579778940,____ ____:http://t.cn/zQeyMQd,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3748914622,__,22.55109,114.11278,22.55109,114.11278,Specialty restaurants,Food/Drinks
B2094653D26DA5F8409E,Fri Aug 30 21:55:23 +0800 2013,3617115175473210,______________________ ____:http://t.cn/z8btRxI,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1990607490,__ __,22.54291,114.09602,22.54291,114.09602,Zhejiang cuisine,Food/Drinks
B2094652DB64A1FA429E,Fri Aug 30 21:56:23 +0800 2013,3617115426983500,____@_____ ____[__][__]__ ____:http://t.cn/z8LdqOp,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2275885714,__ __,22.52444,114.05603,22.52444,114.05603,Residence,Home/Work
B2094653D268A3FB489B,Fri Aug 30 21:56:51 +0800 2013,3617115540481250,________________[_][_][_] ____:http://t.cn/z8UejhO,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1942785647,__ __,22.56201,114.11656,22.56201,114.11656,Residence,Home/Work
B2094653D268A1F4459B,Fri Aug 30 22:00:19 +0800 2013,3617116425240770,___ _ ____:http://t.cn/z824MhS,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2308445507,__ ___,22.536961,113.993767,22.536961,113.993767,Othersá,Others
B2094652DB64A5FF4393,Fri Aug 30 22:01:16 +0800 2013,3617116659928290,_______________________ ____:http://t.cn/z8bcVtt,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1756675651,__ __,22.537371,114.083221,22.537371,114.083221,Chinese restaurants,Food/Drinks
B2094757D068A2FB479D,Fri Aug 30 22:03:09 +0800 2013,3617117129822140,__________[__] ____:http://t.cn/zQgFQp2,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1867432270,__ __,22.543496,114.073751,22.543496,114.073751,Railway station,Travel
B2094757D065A0F4419C,Fri Aug 30 22:04:46 +0800 2013,3617117536428470,_______...... ____:http://t.cn/z8yhkzl,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2044238993,__,22.539169,114.111526,22.539169,114.111526,Cafe,Food/Drinks
B2094757D068ABFE4792,Fri Aug 30 22:05:12 +0800 2013,3617117645604370,__________[__] ____:http://t.cn/z8ACNq1,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2643735813,__ __,22.533369,114.053734,22.533369,114.053734,Othersá,Others
B2094750D26DA2FB4399,Fri Aug 30 22:05:42 +0800 2013,3617117771331280,__________________________________________[__][__][__] ____:http://t.cn/z8AjpJ2,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1517921175,__ __,22.56633,114.053833,22.56633,114.053833,Hotpot,Food/Drinks
B2094652DB64A1FA429E,Fri Aug 30 22:10:15 +0800 2013,3617118916560300,[_][_]______2_______@___ “____”___ ____:http://t.cn/z8LdqOp,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2275885714,__ __,22.52444,114.05603,22.52444,114.05603,Residence,Home/Work
B2094652DB69A0FB439D,Fri Aug 30 22:12:40 +0800 2013,3617119529099680,_______ ____:http://t.cn/zQeLd3L,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1880204903,__ __,22.53086,113.93021,22.53086,113.93021,Western restaurants,Food/Drinks
B2094652DB64ABFC4499,Fri Aug 30 22:15:14 +0800 2013,3617120174466610,_______  @LynnMoon- @___BB @MAY-___ @_____ @_____- @___Zoro @-changezsh @________ @_-___ ____:http://t.cn/z8yJLnS,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3438446940,__ ____,22.51516,114.0414,22.51516,114.0414,Residence,Home/Work
B2094653D268A7F9489D,Fri Aug 30 22:16:48 +0800 2013,3617120569316310,____________________[__]__________ ____:http://t.cn/z8LWd20,"<a href=""http://app.weibo.com/t/feed/6G7MnG"" rel=""nofollow"">__GALAXY S4</a>",2277463774,__ __,22.57814,114.10373,22.57814,114.10373,Golf,Outdoors/Sports
B2094653D26EA0F94699,Fri Aug 30 22:17:14 +0800 2013,3617120673919620,_______K_____[_] ____:http://t.cn/zHkz3e4,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1673149562,__,22.54402,114.083557,22.54402,114.083557,KTV,Nightlife
B2094757D16FAAF8449D,Fri Aug 30 22:17:35 +0800 2013,3617120770414250,___[__][__][__] ____:http://t.cn/zQkwD4i,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1244624045,__ ___,22.536289,113.977272,22.536289,113.977272,Othersá,Others
B2094757D16FA7F44892,Fri Aug 30 22:18:49 +0800 2013,3617121072781880,#_______##_______#_________________________________[___] ____:http://t.cn/zQeMpIh,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3520286875,__ __,22.55061074,114.0880003,22.55061074,114.0880003,Hostelsá,Travel
B2094750DB6EABF8489A,Fri Aug 30 22:20:27 +0800 2013,3617121487876150,___________________________ ____:http://t.cn/z8LTgAE,"<a href=""http://app.weibo.com/t/feed/21gIP7"" rel=""nofollow"">__ Ascend Mate</a>",3186453130,__ __,22.536779,114.077941,22.536779,114.077941,Residence,Home/Work
B2094653D269A4FE4198,Fri Aug 30 22:20:33 +0800 2013,3617121516946460,________________ ____:http://t.cn/z82mIHd,"<a href=""http://app.weibo.com/t/feed/6G7MnG"" rel=""nofollow"">__GALAXY S4</a>",1953739477,__ __,22.54215,114.11911,22.54215,114.11911,KTV,Nightlife
